LineId,Date,Time,Level,Component,Content,EventId,EventTemplate
5458,20190227,185415,INFO,backupqueryserviceimpl.cpp:322,BQS(id=58b6657b-6e82-4138-a888-18e599d75dea) - Query for SnapBackups from fd 00000000-0000-0000-0000-000000000000,2a8bb88a,BQS(id=58b6657b-6e82-4138-a888-18e599d75dea) - Query for SnapBackups from fd 00000000-0000-0000-0000-000000000000
5459,20190227,185415,INFO,querydestinationservice.cpp:47,BQS(fd=query-all-fd) - Determining targets for BackupQuery spec,15060ebd,BQS(fd=query-all-fd) - Determining targets for BackupQuery spec
5460,20190227,185415,INFO,querydestinationservice.cpp:300,BQS - Gathering all failure domains to query,d8c02061,BQS - Gathering all failure domains to query
5461,20190227,185415,INFO,[cfgdb.task.taskmanagerservice],"taskmanagerservice.cpp:1718 Task Request task_request[follows_span_id = , id = 77668693-2c39-42e2-8a50-938ebba0afbb, owner = a625d351-ee43-4269-9bd9-28325a20cd78, parent_span_id = 1b7867fd876a7430, seq_num = 0, span_id = 5d87c79f47367381, task_async_parent = 00000000-0000-0000-0000-000000000000, task_cancel_restart = 1, task_destination = a625d351-ee43-4269-9bd9-28325a20cd78, task_feature_level = 1222, task_invisible = 1, task_parent = a0c8a513-0aa8-403b-b850-5f5b1da9302f, task_priority = 3000, task_receive_time = 1551293655, task_stunned = 0, task_type = com.simplivity.task.hive.deletemo, trace_id = 3875feddfd2488a107dbfc81cb840ed9]: Dependency unavailable for 77668693-2c39-42e2-8a50-938ebba0afbb:doAsyncWorkgetSnapBackups__18284217501255699696: Suspended until signaled by the Control Plane (Result::waitForUser)",9cc2fbba,"taskmanagerservice.cpp:1718 Task Request task_request[follows_span_id = , id = 77668693-2c39-42e2-8a50-938ebba0afbb, owner = a625d351-ee43-4269-9bd9-28325a20cd78, parent_span_id = 1b7867fd876a7430, seq_num = 0, span_id = 5d87c79f47367381, task_async_parent = 00000000-0000-0000-0000-000000000000, task_cancel_restart = 1, task_destination = a625d351-ee43-4269-9bd9-28325a20cd78, task_feature_level = 1222, task_invisible = 1, task_parent = a0c8a513-0aa8-403b-b850-5f5b1da9302f, task_priority = 3000, task_receive_time = 1551293655, task_stunned = 0, task_type = com.simplivity.task.hive.deletemo, trace_id = 3875feddfd2488a107dbfc81cb840ed9]: Dependency unavailable for 77668693-2c39-42e2-8a50-938ebba0afbb:doAsyncWorkgetSnapBackups__18284217501255699696: Suspended until signaled by the Control Plane (Result::waitForUser)"
5462,20190227,185415,INFO,backupqueryserviceimpl.cpp:329,BQS(id=58b6657b-6e82-4138-a888-18e599d75dea) - Registering for expected responses,f2c98353,BQS(id=58b6657b-6e82-4138-a888-18e599d75dea) - Registering for expected responses
5463,20190227,185415,INFO,backupqueryresponsehandler.cpp:62,BQS(id=58b6657b-6e82-4138-a888-18e599d75dea) - Posting registration of backup query request from sender a625d351-ee43-4269-9bd9-28325a20cd78,4aaec00c,<*> - Posting registration of backup query request from sender a625d351-ee43-4269-9bd9-28325a20cd78
5464,20190227,185415,INFO,backupqueryresponsehandlerimpl.cpp:44,BQS(id=58b6657b-6e82-4138-a888-18e599d75dea) - Registering for expected backup query response from a625d351-ee43-4269-9bd9-28325a20cd78,4222f360,BQS(id=58b6657b-6e82-4138-a888-18e599d75dea) - Registering for expected backup query response from a625d351-ee43-4269-9bd9-28325a20cd78
5465,20190227,185415,INFO,backupqueryresponsehandlerimpl.cpp:61,Creating new RegisteredResponseInfo object for handling responses to request 58b6657b-6e82-4138-a888-18e599d75dea from expected sender a625d351-ee43-4269-9bd9-28325a20cd78,904811e4,Creating new RegisteredResponseInfo object for handling responses to request <*> from expected sender a625d351-ee43-4269-9bd9-28325a20cd78
5466,20190227,185415,INFO,backupqueryserviceimpl.cpp:343,BQS(id=58b6657b-6e82-4138-a888-18e599d75dea) - Sending backup request to node a625d351-ee43-4269-9bd9-28325a20cd78,d9f4c983,BQS(id=58b6657b-6e82-4138-a888-18e599d75dea) - Sending backup request to node a625d351-ee43-4269-9bd9-28325a20cd78
5467,20190227,185415,INFO,backupqueryrequesthandler.cpp:69,BQS(id=58b6657b-6e82-4138-a888-18e599d75dea) - Handling backup query request locally,2b261360,BQS(id=58b6657b-6e82-4138-a888-18e599d75dea) - Handling backup query request locally
5468,20190227,185415,INFO,backupqueryrequesthandler.cpp:73,BQS(id=58b6657b-6e82-4138-a888-18e599d75dea) - Sending 0 backups to the local response handler,63a22f83,BQS(id=58b6657b-6e82-4138-a888-18e599d75dea) - Sending 0 backups to the local response handler
5469,20190227,185415,INFO,backupqueryresponsehandler.cpp:191,BQS(id=58b6657b-6e82-4138-a888-18e599d75dea) - Handling 0 backups in query response locally,9fe7aef3,BQS(id=58b6657b-6e82-4138-a888-18e599d75dea) - Handling 0 backups in query response locally
5470,20190227,185415,INFO,backupqueryserviceimpl.cpp:348,BQS(id=58b6657b-6e82-4138-a888-18e599d75dea) - Waiting for response to SnapBackup query,116433bf,BQS(id=58b6657b-6e82-4138-a888-18e599d75dea) - Waiting for response to SnapBackup query
5471,20190227,185415,INFO,backupqueryresponsehandlerimpl.cpp:342,Processing backup query response for request 58b6657b-6e82-4138-a888-18e599d75dea from a625d351-ee43-4269-9bd9-28325a20cd78 with 0 backups,6aa88eb6,Processing backup query response for request <*> from a625d351-ee43-4269-9bd9-28325a20cd78 with 0 backups
5472,20190227,185415,INFO,backupqueryresponsehandlerimpl.cpp:386,Received all pending responses for request 58b6657b-6e82-4138-a888-18e599d75dea. Triggering response promise with 0 backups,dd033445,Received all pending responses for request <*> Triggering response promise with 0 backups
